fioriId;RoleName;AppName;ApplicationType;App Launcher Title - Subtitle;Lighthouse;UITechnology;PrimaryODataServiceName;PrimaryODataServiceVersion;AdditionalODataServices;AdditionalODataServicesVersions;Link;Column1
F0683;Strategic Buyer;Purchasing Spend;Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_PURGSPENDCOMPRN_CDS;1;C_PURCHASECONTRACTLEAKAGE_CDS, C_SUPPLIEREVALUATION_CDS, C_NONMNGDPURGSPEND_CDS, C_PURGSPENDOFFCONTRACT_CDS, C_PURORDVALUEWITHPLND_CDS;0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0683;
F0691;Cash Manager;Make Bank Transfers;Transactional;Make Bank Transfers;Yes;SAP Fiori elements;FCLM_CASH_BANKTRANSFER_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0691;
F0692;Cash Manager;Track Bank Transfers;Transactional;Track Bank Transfers - Deprecated;;SAP Fiori (SAPUI5);FCLM_CP_TRACK_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0692;
F0693A;Cash Manager;Payment Statistics (S/4HANA);Analytical;;;SAP Fiori: SAP Smart Business generic drill down app;C_PAYMENTSTATISTICS_CDS;1;/SSB/SMART_BUSINESS_RUNTIME_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0693A;
F0700;Manager - Finance Info;Correction Request;Transactional;Correction Request;;SAP Fiori (SAPUI5);FCO_CORE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0700;
F0701;Accounts Payable Accountant;Display Supplier Balances;Analytical;Display Supplier Balances - Deprecated;;SAP Fiori (SAPUI5);FAP_VENDOR_BALANCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0701;
F0701A;Accounts Payable Accountant;Display Supplier Balances (Version 2);Analytical;Display Supplier Balances;;SAP Fiori elements;FAP_BALANCES_V2_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0701A;
F0702;Accounts Receivable Accountant;Manage Dispute Cases;Transactional;Manage Dispute Cases - Open Dispute Cases;;SAP Fiori (SAPUI5);UDMO_MANAGE_DISPUTES_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0702;
F0702A;Accounts Receivable Accountant;Manage Dispute Cases (Version 2);Transactional;Manage Dispute Cases, Manage Dispute Cases - As Coordinator, Manage Dispute Cases - As Processor, Manage Dispute Cases - As Responsible;;SAP Fiori elements;UI_DISPUTECASE_MANAGE;1;CV_ATTACHMENT_SRV, CA_FM_FEATURE_TOGGLE_STATUS_SRV, SGBT_NTE_CDS_API_SRV, SGBT_NTE_CDS_API_D_SRV, API_DISPUTECASEASCOORDTR, API_DISPUTECASEASPERSNRESP, API_DISPUTECASEASPROCESSOR;0001, 0001, 0001, 0001, 0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0702A;
F0703;Accounts Receivable Accountant;Display Customer Balances;Analytical;Display Customer Balances - Deprecated;;SAP Fiori (SAPUI5);FAR_CUST_BALANCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0703;
F0703A;Accounts Receivable Accountant;Display Customer Balances (Version 2);Analytical;Display Customer Balances;;SAP Fiori elements;FAR_BALANCES_V2_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0703A;
F0706;General Ledger Accountant;Display G/L Account Line Items;Transactional;;;SAP Fiori (SAPUI5);FAC_GL_ACCOUNT_LINE_ITEMS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0706;
F0707;General Ledger Accountant;Display G/L Account Balances;Analytical;Display G/L Account Balances;;SAP Fiori (SAPUI5);FAC_GL_ACCOUNT_BALANCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0707;
F0707A;General Ledger Accountant;Display G/L Account Balances (New);Analytical;Display G/L Account Balances;;SAP Fiori (SAPUI5);UI_GLACCOUNT_BALANCES;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0707A;
F0708;General Ledger Accountant;Balance Sheet/Income Statement;Transactional;Balance Sheet/Income Statement;;SAP Fiori (SAPUI5);FAC_FINANCIAL_STATEMENT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0708;
F0711;Accounts Receivable Accountant;Manage Customer Line Items;Transactional;Manage Customer Line Items;;SAP Fiori (SAPUI5);FAR_CUSTOMER_LINE_ITEMS;1;FARP_VALUE_HELPS_SRV, APL_LOG_MANAGEMENT_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0711;
F0712;Accounts Payable Accountant;Manage Supplier Line Items;Transactional;Manage Supplier Line Items;;SAP Fiori (SAPUI5);FAP_VENDOR_LINE_ITEMS_SRV;1;FARP_VALUE_HELPS_SRV, APL_LOG_MANAGEMENT_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0712;
F0714A;Budget Specialist - Funds Management;Manage Funds;Transactional;Manage Funds - 360° View;;SAP Fiori elements;ODATA_FM_FUND_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0714A;
F0715A;Budget Responsible - Funds Management;Fund Group 360° View;Transactional;Fund Group - 360° View;;SAP Fiori elements;ODATA_FM_FUND_GROUP_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0715A;
F0717;General Ledger Accountant;Manage Journal Entries;Transactional;Manage Journal Entries - Old Version;;SAP Fiori (SAPUI5);FAC_FINANCIAL_DOCUMENT_SRV_01;1;CA_OC_OUTPUT_REQUEST_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0717;
F0717A;General Ledger Accountant;Manage Journal Entries - New Version;Transactional;Manage Journal Entries - New Version;;SAP Fiori elements;UI_JOURNALENTRY_MANAGE;1;FAC_FINANCIAL_DOCUMENT_SRV_01;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0717A;
F0718;General Ledger Accountant;Post General Journal Entries;Transactional;Post General Journal Entries;;SAP Fiori (SAPUI5);FAC_GL_DOCUMENT_POST_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0718;
F0721B;Bank Back Office Employee;Resolve Payment Distribution Exceptions (Version 3);Transactional;Process Payment Distribution Exceptions;;SAP Fiori (SAPUI5);LNS_OVERPAYMNT_HANDLING_V1_SRV;1;LNS_FINANCIAL_TURNOVER_V2_SRV, FS_POT_LNS_PDR_V1_SRV;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0721B;
F0722A;Budget Specialist - Funds Management;Manage Funds Centers;Transactional;Manage Funds Centers - 360° View;;SAP Fiori elements;ODATA_FM_FUNDS_CTR_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0722A;
F0723A;Budget Specialist - Funds Management;Manage Budget Periods;Transactional;Manage Budget Periods - 360° View;;SAP Fiori elements;ODATA_FM_BUDGET_PERIOD_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0723A;
F0724A;Budget Responsible - Funds Management;Funds Center Group 360° View;Transactional;Funds Center Group - 360° View;;SAP Fiori elements;ODATA_FM_FUNDS_CENTERGROUP_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0724A;
F0725A;Budget Responsible - Funds Management;Budget Period Group 360° View;Transactional;Budget Period Group - 360° View;;SAP Fiori elements;ODATA_FM_BUDGET_PRD_GRP_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0725A;
F0726A;Budget Specialist - Funds Management;Manage Commitment Items;Transactional;Manage Commitment Items - 360° View;;SAP Fiori elements;ODATA_FM_COMMITMNT_ITEM_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0726A;
F0727A;Budget Responsible - Funds Management;Functional Area Group 360° View;Transactional;Functional Area Group - 360° View;;SAP Fiori elements;ODATA_FM_FUCTIONL_AREA_GRP_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0727A;
F0728A;Budget Specialist - Funds Management;Manage Functional Areas;Transactional;Manage Functional Areas - 360° View;;SAP Fiori elements;ODATA_FM_FUNC_AREA_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0728A;
F0729A;Budget Responsible - Funds Management;Funded Program Group 360° View;Transactional;Funded Program Group - 360° View;;SAP Fiori elements;ODATA_FM_FUNDEDPROGRAM_GRP_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0729A;
F0730A;Budget Responsible - Funds Management;Commitment Item Group 360° View;Transactional;Commitment Item Group - 360° View;;SAP Fiori elements;ODATA_FM_COMMITMT_ITM_GRP_OBJP_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0730A;
F0731A;General Ledger Accountant;Manage G/L Account Master Data (Version 2);Transactional;Manage G/L Account Master Data, Manage G/L Account Master Data;;SAP Fiori (SAPUI5);FAC_MANAGE_GLACCOUNT_SRV;2;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0731A;
F0735;Cash Manager;Check Cash Flow Items;Transactional;Check Cash Flow Items;;SAP Fiori (SAPUI5);FCLM_CP_PAYMENTDETAIL_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0735;
F0737;Cash Manager;Cash Position Details;Transactional;Cash Position Details;;SAP Fiori (SAPUI5);CASH_DISPOSITION_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0737;
F0740A;Cash Manager;Cash Flow - Detailed Analysis (Design Studio);Analytical, BW Query used;Cash Flow (Deprecated) - Detailed Analysis;;SAP Fiori: Design Studio;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0740A;
F0741A;Cash Manager;Liquidity Forecast Details (Design Studio);Analytical, BW Query used;Liquidity Forecast Details (Deprecated) - Details;;SAP Fiori: Design Studio;;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0741A;
F0743;Accounts Payable Accountant;Create Single Payment;Transactional;Create Single Payment;;SAP Fiori (SAPUI5);FAP_CREATE_SINGLE_PAYMENT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0743;
F0744;Accounts Receivable Accountant;Create Correspondence;Transactional;Create Correspondence - Single Item;;SAP Fiori (SAPUI5);FI_CORRESPONDENCE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0744;
F0744A;Accounts Receivable Accountant;Create Correspondence (Version 2);Transactional;Create Correspondence;;SAP Fiori (SAPUI5);FI_CORRESPONDENCE_V2_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0744A;
F0752;Retail Store Associate;Order Products;Transactional;Order Products;;SAP Fiori (SAPUI5);RETAILSTORE_ORDER_PRODUCT_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0752;
F0753;Retail Store Associate;Transfer Stock;Transactional;Transfer Stock;;SAP Fiori (SAPUI5);RETAILSTORE_TRF_STOCK_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0753;
F0756A;Administrator;Database Table Growth;Analytical;Monitor Database Table Growth;;SAP Fiori (SAPUI5);DAAG_DTG_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0756A;
F0763;General Ledger Accountant;Display Chart of Accounts;Transactional;;;SAP Fiori (SAPUI5);FAC_CHART_OF_ACCOUNTS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0763;
F0763A;General Ledger Accountant;Manage Chart of Accounts;Transactional;Manage Chart of Accounts, Manage Chart of Accounts;Yes;SAP Fiori (SAPUI5);FAC_MAINT_CHART_OF_ACCOUNTS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0763A;
F0770;Accounts Payable Accountant;Manage Automatic Payments;Transactional;Manage Automatic Payments;;SAP Fiori (SAPUI5);FAP_SCHEDULE_PAYMENT_PROPOSAL;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0770;
F0771;Accounts Payable Accountant;Revise Payment Proposals;Transactional;Revise Payment Proposals;;SAP Fiori (SAPUI5);FAP_REVISE_PAYMENT_PROPOSAL;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0771;
F0773;Accounts Receivable Accountant;Clear Incoming Payments;Transactional;Clear Incoming Payments - Manual Clearing;;SAP Fiori (SAPUI5);FAR_MANUAL_CLEARING_SRV;1;FAC_FINANCIALS_POSTING_SRV, FAC_FINANCIAL_DOCUMENT_SRV_01, CV_ATTACHMENT_SRV;0001, 0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0773;
F0775A;Budget Specialist - Funds Management;Manage Funded Programs;Transactional;Manage Funded Programs - 360° View;;SAP Fiori elements;ODATA_FM_FUNDED_PROGRAM_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0775A;
F0776;Student;My Courses;Transactional;Courses in Waiting List, Courses in Wish List, Register New Courses, Registered Courses;;SAP Fiori (SAPUI5);PIQ_COURSE_REG_DETAILS_SRV;1;PIQ_COURSE_STUDY_DETAILS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0776;
F0789;Student;My Results;Transactional;My Results;;SAP Fiori (SAPUI5);PIQ_COURSE_RESULTS_SRV;1;PIQ_COURSE_STUDY_DETAILS_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0789;
F0796;Deferment Analyst (Oil & Gas);Analyze Deferment;Transactional;Analyze Deferment;;SAP Fiori (SAPUI5);UPS_DEF_RESULT;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0796;
F0797;Billing Clerk;Manage Billing Documents;Transactional;Manage Billing Documents;;SAP Fiori (SAPUI5);SD_CUSTOMER_INVOICES_MANAGE;1;SD_BILLINGDOC_PROCFLOW_SRV, C_SITNINSTANCETP_CDS;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0797;
F0798;Billing Clerk;Create Billing Documents;Transactional;Create Billing Documents;;SAP Fiori (SAPUI5);SD_CUSTOMER_INVOICES_CREATE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0798;
F0805A;Budget Specialist - Funds Management;Manage Applications of Funds;Transactional;Manage Applications of Funds;;SAP Fiori elements;ODATA_FM_APPL_OF_FUND_MANAGE_SRV;1;CV_ATTACHMENT_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0805A;
F0806;General Ledger Accountant;Open Posting Periods;Transactional;;;SAP Fiori (SAPUI5);FIN_OPEN_CLOSE_PERIOD_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0806;
F0817;Analytics Specialist;Create KPI;Transactional, Analytical;;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0817;
F0818;Analytics Specialist;KPI Workspace;Transactional;KPI Workspace - KPIs and evaluations;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0818;
F0819;Analytics Specialist;Configure KPI Drill-down;Transactional;;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0819;
F0820;Analytics Specialist;Configure KPI Tiles;Transactional;;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0820;
F0821;Analytics Specialist;Manage KPI Associations;Transactional;;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0821;
F0822;Analytics Specialist;Create Evaluation;Transactional;Create Evaluation - Define filters and targets;;SAP Fiori (SAPUI5);/SSB/SMART_BUSINESS_DESIGNTIME_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0822;
F0832A;Budget Responsible - Funds Management;Budget Entry Document 360° View;Transactional;Budget Entry Document - 360° View;;SAP Fiori elements;ODATA_FM_BUDGET_ENTRY_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0832A;
F0833A;Budget Responsible - Funds Management;Earmarked Funds Document 360° View;Transactional;Earmarked Funds Document - 360° View;;SAP Fiori elements;ODATA_FM_EARMARKED_FUNDS_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0833A;
F0837A;Budget Responsible - Funds Management;Grant 360° View;Transactional;Grant - 360° View;;SAP Fiori elements;ODATA_FM_GRANT_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0837A;
F0838A;Budget Responsible - Funds Management;Grant Group 360° View;Transactional;Grant Group - 360° View;;SAP Fiori elements;ODATA_FM_GRANT_GROUP_OBJ_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0838A;
F0840;Purchaser;Manage Sources of Supply;Transactional;;;SAP Fiori (SAPUI5);MM_SOURCES_OF_SUPPLY_MANAGE_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0840;
F0840A;Purchaser;Manage Sources of Supply (Version 2);Transactional;Manage Sources Of Supply;;SAP Fiori (SAPUI5);MM_PUR_SOS_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0840A;
F0842;Purchaser;Manage Purchase Orders;Transactional;Create Purchase Order, Manage Purchase Orders;;SAP Fiori (SAPUI5);MM_PUR_PO_MAINTAIN;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0842;
F0842A;Purchaser;Manage Purchase Orders (Version 2);Transactional;Manage Purchase Orders, Manage Purchase Orders;Yes;SAP Fiori elements;MM_PUR_PO_MAINT_V2_SRV;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0842A;
F0843;Warehouse Clerk;Post Goods Receipt for Purchasing Document;Transactional;Post Goods Receipt for Purchasing Document;;SAP Fiori (SAPUI5);MMIM_GR4PO_DL_SRV;1;MMIM_MATERIAL_DATA_SRV;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0843;
F0844;Production Planner;MRP Cockpit Reuse Component;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0844;
F0848;Other;Reusable Component for UOM;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0848;
F0850A;Master Data Specialist - Business Partner Data;Manage Customer Master Data;Transactional;Customer Master - Create/Change/Display, Manage Customer Master Data;;SAP Fiori elements;MD_CUSTOMER_MASTER_SRV_01;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0850A;
F0851B;Bank Account Manager;Resolve Payment Exceptions (Version 3);Transactional;Process Payment Exceptions;;SAP Fiori (SAPUI5);PAYMENT_EXCEPTION_QUERY_SRV;2;PAYMENT_EXCEPTION_RESOLUTION_SRV;0002;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0851B;
F0852A;Bank Account Manager;Process Bank Work Items (Version 2);Transactional;Process Bank Work Item;;SAP Fiori (SAPUI5);/IWPGW/TASKPROCESSING;2;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0852A;
F0856;Accounts Payable and Receivable Manager (FI-CA);Generic Tools;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0856;
F0857;Accounts Payable and Receivable Manager (FI-CA);Central Worklist Component;Reuse Component;;;SAP Fiori (SAPUI5);;;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0857;
F0859;Accounts Payable Accountant - Procurement;Manage Supplier Invoices;Transactional;Create Supplier Invoice;;SAP Fiori (SAPUI5);MM_SUPPLIER_INVOICE_MANAGE;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0859;
F0860;Accounts Payable and Receivable Manager (FI-CA);Analyze Overdue Items;Transactional, Analytical;Analyze Overdue Items (Deprecated);;SAP Fiori (SAPUI5);O2C_FICA_OVERDUEITEM_ANALYSIS;1;O2C_FICA_GENTOOLS, O2C_FICA_WORKLIST;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0860;
F0860A;Accounts Payable and Receivable Manager (FI-CA);Analyze Overdue Items (Version 2);Transactional, Analytical;Analyze Overdue Items;;SAP Fiori elements;UI_CAOVERDUEITEM_ANALYSIS;1;UI_CASYSTEM_SETTING_V2, O2C_FICA_WORKLIST;0001, 0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0860A;
F0861;Accounts Payable and Receivable Manager (FI-CA);Analyze Write-Offs;Transactional, Analytical;Analyze Write-Offs (Deprecated);;SAP Fiori (SAPUI5);O2C_FICA_WRITEOFF_ANALYSIS_SRV;1;O2C_FICA_GENTOOLS;0001;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0861;
F0861A;Accounts Payable and Receivable Manager (FI-CA);Analyze Write-Offs (Version 2);Transactional, Analytical;Analyze Write-Offs;;SAP Fiori elements;UI_CAWRITEOFF_ANALYSIS;1;;;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0861A;
